0,0,1,2,2,2,2,1,3,4,4,4,3,4,2,4,5,6,6,6,5,4,5,6,7,5,3,2,3,3,6,7,1,0,0,1,1,0,0,5,6
0,1,1,1,2,0,3,3,3,3,2,1,1,4,4,0,1,1,2,0,3,5,5,5,5,6,5,5,6,7,3,3,5,5,4,6,7,7,3,7,7
-2.20379193474628,-1.5655591723091358,-0.3878317505800001,-1.1220108974850116,-0.121902467224563,-0.1297557153481666,-0.1084248207373637,-0.1925929,-0.19,-0.10668712614180295,-0.11625445791225668,-1.1158258064938036,-0.199,-1.080982490032263,-0.10352777792830802,-0.123242992533305,-0.1,-0.010000000000000002,-0.11347940907091131,-1.0,-0.199,-0.1,-0.062556780682,-0.1,-0.1,-0.037558,-0.08611225833764712,-0.1,-0.08686136263775501,-0.1,-0.199,-0.199,-0.1038803222094966,-0.1,-0.09983428642667062,-0.10403690657332798,-0.1,-0.1,-0.10319169261931677,-0.1,-0.19
-1.391518764380124,-2.20020131249975,-1.1401662670060455,-0.13079959350353745,-0.19186390000000003,-0.199,-0.11158492719405848,-0.0957290827532034,-0.11128111614176496,-0.11179959783483066,-0.19090000000000001,-1.0964968907043873,-0.13208003929265869,-0.1,-0.1,-0.19,-1.9009,-0.1,-0.19348783498000002,0.0,-0.11249859352744412,-1.076024526888197,-1.056653839956376,-0.06764209469482259,-0.1,-0.1,-0.0927941310463902,-0.0989726584360939,-0.1,-0.1,-0.11353153840996422,-0.199,-0.10394342406020714,-0.10451002898379885,-0.1,-0.1,-0.1,-0.1049751111874257,-0.09615213819131761,0.21761000000000003,2.71
-1.3945489497750625,-2.1870377123507763,-0.3940399,-0.1290020968995794,-0.1200714478891979,-0.199,-0.10877786735964054,-0.1,-0.199,-0.10661772153091273,-0.11617376481116999,-0.1218756940748159,-0.199,-0.10078658544413449,-0.10657647974862501,-0.19,-0.19,-1.0,-1.0,0.0,-0.199,-0.0827701170663267,-0.1,-0.1,-0.1,-0.042528416932000004,-0.1,-0.10051396436367913,-0.08813649442263158,-0.08723191976820499,-0.11264865409947958,-0.19,-0.1,-0.09566257270713435,-0.09638746827854727,-0.10463597431085929,-0.10497557224826967,-0.1,-0.1,-0.0199,0.0
-1.4208047593807391,-1.485422289051244,-0.4106972793619079,-0.13400709164172836,-0.199,-0.199,-0.10358870469548068,-0.10400059838219004,-0.10673483041587069,-0.10661358066164862,-0.199,-0.12633610313671315,-0.1242490775787631,-0.1,-0.1,-0.199,-0.10834190412380397,-0.019000000000000003,-0.199,0.0,-1.1042873827834447,-0.07885223712907706,-0.0633700419467816,-1.0586329208844087,-1.0584482059798288,-0.1,-0.08658629628190473,-0.09626496835152583,-0.19186390000000003,-0.1,-1.1041922345003243,-0.1142491896010728,-0.10030879884951475,-0.1,-0.1,-0.19090000000000001,-0.10445419281204377,-0.1,-0.1,-0.1,-0.010000000000000002
